Frequency (Hz),ASD (cyc/sqrt(Hz))
3.666610136234190076e+00,2.279772014887269380e-07
3.667510138722219981e+00,2.679736994823970239e-07
3.668410141210249886e+00,2.369341188857601676e-07
3.669310143698279791e+00,1.888310192718153027e-07
3.670210146186309697e+00,2.055740656474090754e-07
3.671110148674340046e+00,2.340950062813206866e-07
3.672010151162369951e+00,2.527060637619846488e-07
3.672910153650399856e+00,2.126191288930949106e-07
3.673810156138429761e+00,1.805760073002280363e-07
3.674710158626459666e+00,1.616257940294742465e-07
3.675610161114490015e+00,1.617785122442951403e-07
3.676510163602519921e+00,1.841228975403343714e-07
3.677410166090549826e+00,2.083497791737615848e-07
3.678310168578579731e+00,2.405651244227582570e-07
3.679210171066609636e+00,2.334795081309398444e-07
3.680110173554639985e+00,2.048046419461486743e-07
3.681010176042669890e+00,2.237933299165718904e-07
3.681910178530699795e+00,2.362214281908749296e-07
3.682810181018729700e+00,2.241685425662034419e-07
3.683710183506759606e+00,2.405463615480450884e-07
3.684610185994789955e+00,2.014822531637416018e-07
3.685510188482819860e+00,1.530123836985299732e-07
3.686410190970849765e+00,1.958992983526374664e-07
3.687310193458879670e+00,2.143613640621654882e-07
3.688210195946909575e+00,2.586452610029268874e-07
3.689110198434939925e+00,2.594618347014179293e-07
3.690010200922969830e+00,2.342828408874046910e-07
3.690910203410999735e+00,2.593248254007311830e-07
3.691810205899029640e+00,2.071693447978257569e-07
3.692710208387059545e+00,1.959724842601434702e-07
3.693610210875089894e+00,2.288438375305137006e-07
3.694510213363119799e+00,2.454178215278730703e-07
3.695410215851149704e+00,1.982969356737531090e-07
3.696310218339179610e+00,2.272853207523307027e-07
3.697210220827209515e+00,2.125866622121695916e-07
3.698110223315239864e+00,2.375901942746218335e-07
3.699010225803269769e+00,2.289690332494454104e-07
3.699910228291299674e+00,2.205688984278169081e-07
3.700810230779329579e+00,2.081934697342891537e-07
3.701710233267359484e+00,1.884167760472967783e-07
3.702610235755389834e+00,1.728722317487480933e-07
3.703510238243419739e+00,1.610271020870398642e-07
3.704410240731449644e+00,1.589109247367717584e-07
3.705310243219479549e+00,1.664697914855784360e-07
3.706210245707509454e+00,1.788454208964906974e-07
3.707110248195539803e+00,1.880337954054139756e-07
3.708010250683569708e+00,1.589988303855894603e-07
3.708910253171599614e+00,1.806657452910799203e-07
3.709810255659629519e+00,2.476281278022189054e-07
3.710710258147659424e+00,2.260739352258971150e-07
3.711610260635689773e+00,1.592337115607908340e-07
3.712510263123719678e+00,1.681495304331043797e-07
3.713410265611749583e+00,1.760775665975430562e-07
3.714310268099779488e+00,1.608303324123805362e-07
3.715210270587809394e+00,1.645699902470955918e-07
3.716110273075839743e+00,2.436001864820710380e-07
3.717010275563869648e+00,2.507495173599107979e-07
3.717910278051899553e+00,2.030590785871940072e-07
3.718810280539929458e+00,2.110546108898921735e-07
3.719710283027959363e+00,1.732905097623524748e-07
3.720610285515989268e+00,1.589779301792154891e-07
3.721510288004019618e+00,1.848329907146104781e-07
3.722410290492049523e+00,1.891311721896934685e-07
3.723310292980079428e+00,1.938474916772889836e-07
3.724210295468109333e+00,2.034911694929955255e-07
3.725110297956139238e+00,2.147112804497253201e-07
3.726010300444169587e+00,2.096783536879317742e-07
3.726910302932199492e+00,2.127962437219094022e-07
3.727810305420229398e+00,2.345248890070060329e-07
3.728710307908259303e+00,2.473481624208143900e-07
3.729610310396289208e+00,1.925981403108889314e-07
3.730510312884319557e+00,1.857900493843574428e-07
3.731410315372349462e+00,1.638304054125707354e-07
3.732310317860379367e+00,2.043586287234227137e-07
3.733210320348409272e+00,2.097617703393880053e-07
3.734110322836439178e+00,1.983106571596882972e-07
3.735010325324469527e+00,1.942989301210732178e-07
3.735910327812499432e+00,1.991384758332282909e-07
3.736810330300529337e+00,1.888343843814989794e-07
3.737710332788559242e+00,1.860260684327279928e-07
3.738610335276589147e+00,1.544282973621451814e-07
3.739510337764619496e+00,1.853166895949589873e-07
3.740410340252649402e+00,1.890121488279793973e-07
3.741310342740679307e+00,1.829735697193647593e-07
3.742210345228709212e+00,1.973072358122030716e-07
3.743110347716739117e+00,1.950746778283473849e-07
3.744010350204769466e+00,1.988735590853248577e-07
3.744910352692799371e+00,2.017976016176390610e-07
3.745810355180829276e+00,1.952814468338618397e-07
3.746710357668859182e+00,1.940025167151792572e-07
3.747610360156889087e+00,2.007043265689542142e-07
3.748510362644919436e+00,2.276276520506802445e-07
3.749410365132949341e+00,2.494600002990905217e-07
3.750310367620979246e+00,2.155014991092934309e-07
3.751210370109009151e+00,1.711310609439329389e-07
3.752110372597039056e+00,1.973999450131217246e-07
3.753010375085069406e+00,1.770500174623768589e-07
3.753910377573099311e+00,1.907943008058244609e-07
3.754810380061129216e+00,2.107536429335750785e-07
3.755710382549159121e+00,2.022413485789891686e-07
3.756610385037189026e+00,2.149792894939012041e-07
3.757510387525219375e+00,2.087531292180819016e-07
3.758410390013249280e+00,1.619946384770357469e-07
3.759310392501279185e+00,1.331097811560797487e-07
3.760210394989309091e+00,1.555133452163299434e-07
3.761110397477338996e+00,1.873296497540556969e-07
3.762010399965369345e+00,2.227342349597071390e-07
3.762910402453399250e+00,1.900623443698788289e-07
3.763810404941429155e+00,1.596608721534240853e-07
3.764710407429459060e+00,1.778602331612497985e-07
3.765610409917488965e+00,2.091303308388736641e-07
3.766510412405519315e+00,1.871214608629881888e-07
3.767410414893549220e+00,2.044813107809246753e-07
3.768310417381579125e+00,2.157226641853845732e-07
3.769210419869609030e+00,2.245002022146389133e-07
3.770110422357638935e+00,1.837486691815066968e-07
3.771010424845669284e+00,1.551477876206500006e-07
3.771910427333699189e+00,1.822071311815657312e-07
3.772810429821729095e+00,1.889797007133655225e-07
3.773710432309759000e+00,2.583518449802904464e-07
3.774610434797788905e+00,2.614327056291965586e-07
3.775510437285819254e+00,2.030841805892076176e-07
3.776410439773849159e+00,2.065021318992612938e-07
3.777310442261879064e+00,2.151370870412955567e-07
3.778210444749908969e+00,2.286696344794016872e-07
3.779110447237938875e+00,2.443980120660891432e-07
3.780010449725968780e+00,2.017736910352336671e-07
3.780910452213999129e+00,1.904096955866470529e-07
3.781810454702029034e+00,1.959636259500757857e-07
3.782710457190058939e+00,2.007628950198146405e-07
3.783610459678088844e+00,1.932238202978808866e-07
3.784510462166118749e+00,2.060140452677512295e-07
3.785410464654149099e+00,1.859648367432373962e-07
3.786310467142179004e+00,1.846159534972008542e-07
3.787210469630208909e+00,1.767813926909137826e-07
3.788110472118238814e+00,1.989232462874455337e-07
3.789010474606268719e+00,2.127603777328765684e-07
3.789910477094299068e+00,2.279968578138857265e-07
3.790810479582328973e+00,2.198993452758534681e-07
3.791710482070358879e+00,2.382726900225217253e-07
3.792610484558388784e+00,2.229378636979337215e-07
3.793510487046418689e+00,2.066678060319543899e-07
3.794410489534449038e+00,2.139891551281494189e-07
3.795310492022478943e+00,1.621607376851950911e-07
3.796210494510508848e+00,1.877583483099547643e-07
3.797110496998538753e+00,2.253524053848183228e-07
3.798010499486568659e+00,1.979639203448327105e-07
3.798910501974599008e+00,1.855405725361546398e-07
3.799810504462628913e+00,2.251732711658607021e-07
3.800710506950658818e+00,1.998817657057974136e-07
3.801610509438688723e+00,2.073325899919562470e-07
3.802510511926718628e+00,2.303094416468533459e-07
3.803410514414748977e+00,2.239939353020360569e-07
3.804310516902778883e+00,2.102866640868610923e-07
3.805210519390808788e+00,2.104433925441151913e-07
3.806110521878838693e+00,2.097880015618317154e-07
3.807010524366868598e+00,1.891586099091151859e-07
3.807910526854898947e+00,2.160326609076607040e-07
3.808810529342928852e+00,1.941315404264020831e-07
3.809710531830958757e+00,2.070389255373242418e-07
3.810610534318988663e+00,2.182990341343860974e-07
3.811510536807018568e+00,1.770529482199661322e-07
3.812410539295048917e+00,1.503495171144315980e-07
3.813310541783078822e+00,1.799704927985912927e-07
3.814210544271108727e+00,1.877007809696731441e-07
3.815110546759138632e+00,1.840793210226718326e-07
3.816010549247168537e+00,2.176457500612716720e-07
3.816910551735198887e+00,1.979201272378492593e-07
3.817810554223228792e+00,1.793121632479494865e-07
3.818710556711258697e+00,1.799602138641596191e-07
3.819610559199288602e+00,2.012844814823129898e-07
3.820510561687318507e+00,1.954226887948797478e-07
3.821410564175348856e+00,2.090870115012305405e-07
3.822310566663378761e+00,1.735742446793616385e-07
3.823210569151408666e+00,1.601776541396960707e-07
3.824110571639438572e+00,1.808908472429117405e-07
3.825010574127468477e+00,2.016051508393945622e-07
3.825910576615498826e+00,1.998740266756484783e-07
3.826810579103528731e+00,1.857926557961952149e-07
3.827710581591558636e+00,2.287918625995523174e-07
3.828610584079588541e+00,2.517196444281904667e-07
3.829510586567618446e+00,2.085253602118046169e-07
3.830410589055648796e+00,1.702703147482871726e-07
3.831310591543678701e+00,1.970153871427886538e-07
3.832210594031708606e+00,1.937716153120385230e-07
3.833110596519738511e+00,1.865605851834376924e-07
3.834010599007768416e+00,1.855233833210130720e-07
3.834910601495798765e+00,2.350692840980610274e-07
3.835810603983828670e+00,1.627614877723071486e-07
3.836710606471858576e+00,1.745328046536403127e-07
3.837610608959888481e+00,2.395986250677125979e-07
3.838510611447918386e+00,2.160503345397025003e-07
3.839410613935948291e+00,2.407190148037736752e-07
3.840310616423978640e+00,2.546067474816275199e-07
3.841210618912008545e+00,1.869206156953131367e-07
3.842110621400038450e+00,1.943938557258288756e-07
3.843010623888068356e+00,2.145966555625212954e-07
3.843910626376098261e+00,1.676365025738139213e-07
3.844810628864128610e+00,1.858422183339029297e-07
3.845710631352158515e+00,1.832343328959589713e-07
3.846610633840188420e+00,2.531926769725169861e-07
3.847510636328218325e+00,2.630615866567422414e-07
3.848410638816248230e+00,2.652447813694546919e-07
3.849310641304278580e+00,2.875210280462606447e-07
3.850210643792308485e+00,2.271619656588964062e-07
3.851110646280338390e+00,2.485601211297911356e-07
3.852010648768368295e+00,2.637344524131101936e-07
3.852910651256398200e+00,2.091591559512371442e-07
3.853810653744428549e+00,1.952611996557640647e-07
3.854710656232458454e+00,1.570918464141543891e-07
3.855610658720488360e+00,1.833826026641493032e-07
3.856510661208518265e+00,2.102654776734043687e-07
3.857410663696548170e+00,2.096978839297068058e-07
3.858310666184578519e+00,1.811690469515259829e-07
3.859210668672608424e+00,1.894675267411457960e-07
3.860110671160638329e+00,2.334594808017927790e-07
3.861010673648668234e+00,2.490520973508270245e-07
3.861910676136698140e+00,1.990756761451397751e-07
3.862810678624728489e+00,2.257514724296810595e-07
3.863710681112758394e+00,2.491675325771786210e-07
3.864610683600788299e+00,2.272744219391582815e-07
3.865510686088818204e+00,2.223389269617198976e-07
3.866410688576848109e+00,2.601370024751423138e-07
3.867310691064878458e+00,1.988340985613184146e-07
3.868210693552908364e+00,2.268828939619432267e-07
3.869110696040938269e+00,2.699738659629848418e-07
3.870010698528968174e+00,2.058924939316437731e-07
3.870910701016998079e+00,2.100027861265327686e-07
3.871810703505028428e+00,2.564316039985819832e-07
3.872710705993058333e+00,2.168206905944649213e-07
3.873610708481088238e+00,2.500352820259924955e-07
3.874510710969118144e+00,2.280807041747700030e-07
3.875410713457148049e+00,2.483923143148501330e-07
3.876310715945178398e+00,2.548451148796897664e-07
3.877210718433208303e+00,2.287948266627264220e-07
3.878110720921238208e+00,2.132435043229825311e-07
3.879010723409268113e+00,2.256611893055540287e-07
3.879910725897298018e+00,2.207637723615546346e-07
3.880810728385328368e+00,1.936974874656959983e-07
3.881710730873358273e+00,1.962073501859276531e-07
3.882610733361388178e+00,1.970117815778112183e-07
3.883510735849418083e+00,1.589694040249543404e-07
3.884410738337447988e+00,2.074028397308348957e-07
3.885310740825478337e+00,2.139096135363841036e-07
3.886210743313508242e+00,1.994449345640153331e-07
3.887110745801538148e+00,2.440102228483857487e-07
3.888010748289568053e+00,2.344374703125689824e-07
3.888910750777597958e+00,1.879296757659865601e-07
3.889810753265628307e+00,1.780748487772767559e-07
3.890710755753658212e+00,2.321764932205597717e-07
3.891610758241688117e+00,2.239242715298624570e-07
3.892510760729718022e+00,1.862543649366684007e-07
3.893410763217747927e+00,2.221285793001271707e-07
3.894310765705778277e+00,2.436541462784065406e-07
3.895210768193808182e+00,2.042532317186910844e-07
3.896110770681838087e+00,1.786670331357128182e-07
3.897010773169867992e+00,2.221276382921587358e-07
3.897910775657897897e+00,2.481450616989215461e-07
3.898810778145927802e+00,2.095297570579654982e-07
3.899710780633958151e+00,1.918082054995735689e-07
3.900610783121988057e+00,1.893729086224809344e-07
3.901510785610017962e+00,2.058684027271754592e-07
3.902410788098047867e+00,2.077750023481730518e-07
3.903310790586077772e+00,2.061607433374088873e-07
3.904210793074108121e+00,1.956544245074448811e-07
3.905110795562138026e+00,2.164250273373486583e-07
3.906010798050167931e+00,1.512579068496096679e-07
3.906910800538197837e+00,1.906641775438637347e-07
3.907810803026227742e+00,2.362499811755086927e-07
3.908710805514258091e+00,2.476829044310691001e-07
3.909610808002287996e+00,2.094584831745264275e-07
3.910510810490317901e+00,2.433635436529252007e-07
3.911410812978347806e+00,2.314111040165268173e-07
3.912310815466377711e+00,1.725497861083475688e-07
3.913210817954408061e+00,1.953848445890130155e-07
3.914110820442437966e+00,1.974383432792876186e-07
3.915010822930467871e+00,2.093387677095395362e-07
3.915910825418497776e+00,2.114346529974807377e-07
3.916810827906527681e+00,1.832513778081909763e-07
3.917710830394558030e+00,1.743813984417879994e-07
3.918610832882587935e+00,1.939025720408530295e-07
3.919510835370617841e+00,1.902745451240415086e-07
3.920410837858647746e+00,1.918309846352292226e-07
3.921310840346677651e+00,1.626999678739000718e-07
3.922210842834708000e+00,1.496955220790811457e-07
3.923110845322737905e+00,1.651848054728024758e-07
3.924010847810767810e+00,1.985061691846884090e-07
3.924910850298797715e+00,1.563670542801062225e-07
3.925810852786827621e+00,1.715974274044641732e-07
3.926710855274857970e+00,2.260336046251515455e-07
3.927610857762887875e+00,2.537278939872580502e-07
3.928510860250917780e+00,2.245392335782123454e-07
3.929410862738947685e+00,2.089145830878327748e-07
3.930310865226977590e+00,2.171126197095325943e-07
3.931210867715007939e+00,1.850047200015831556e-07
3.932110870203037845e+00,2.480001383091967462e-07
3.933010872691067750e+00,2.584009728341847973e-07
3.933910875179097655e+00,1.800154423844506552e-07
3.934810877667127560e+00,1.925228125724293284e-07
3.935710880155157909e+00,2.015868522664393582e-07
3.936610882643187814e+00,2.091907986954422851e-07
3.937510885131217719e+00,1.830408871047535090e-07
3.938410887619247625e+00,1.492373868239617539e-07
3.939310890107277530e+00,1.906285174037849478e-07
3.940210892595307879e+00,2.125738793661375545e-07
3.941110895083337784e+00,2.203203037845167980e-07
3.942010897571367689e+00,2.217794587838133568e-07
3.942910900059397594e+00,2.477969475470542421e-07
3.943810902547427499e+00,2.320643196361089040e-07
3.944710905035457849e+00,2.153915685314492717e-07
3.945610907523487754e+00,1.785006985060314135e-07
3.946510910011517659e+00,1.813608431269536338e-07
3.947410912499547564e+00,2.164544875514900033e-07
3.948310914987577469e+00,2.303113093279088599e-07
3.949210917475607818e+00,2.138924592748707059e-07
3.950110919963637723e+00,1.779210830776185578e-07
3.951010922451667629e+00,1.850008041719758327e-07
3.951910924939697534e+00,2.478806471003640187e-07
